article_id,author_id
1405.4422,GraziotinD
1405.4422,WangX
1405.4422,AbrahamssonP
1405.4463,AlsheikhM
1405.4463,LinS
1405.4463,NiyatoD
1405.4463,TanH
1405.4472,DellH
1405.4487,VidalJ
1405.4487,PascualIserteA
1405.4487,MunozO
1405.4491,WalterH
1405.4491,BrandtU
1405.4572,TobinR
1405.4572,HoughtonC
1405.4596,HuangZ
1405.4596,SunY
1405.4596,LinD
1405.4608,ChenJ
1405.4608,LauV
1405.4623,ZhouX
1405.4628,GunturkS
1405.4628,ChouE
1405.4644,KlavikP
1405.4644,MalossiA
1405.4644,BekasC
1405.4644,CurioniA
1405.4647,MallatA
1405.4647,GeziciS
1405.4647,DardariD
1405.4647,VandendorpeL
1405.4841,MossA
1405.4897,RamadgeP
1405.4897,WangY
1405.4897,XiangZ
1405.5024,ChristiansenM
1405.5024,DuffyK
1405.5024,CalmonF
1405.5024,MedardM
1405.5193,YavuzF
1405.5193,ZhaoJ
1405.5193,YaganO
1405.5193,GligorV
1405.5201,ZhangD
1405.5201,ZhangY
1405.5208,CollinsM
1405.5208,RushA
1405.5209,HaslegraveJ
1405.5254,StahlkeD
1405.5329,KipnisA
1405.5329,GoldsmithA
1405.5329,EldarY
1405.5329,WeissmanT
1405.5393,KerjeanM
1405.5543,CaoN
1405.5543,BrahmaS
1405.5543,VarshneyP
1405.5593,HagueM
1405.5593,CarayolA
1405.5594,GruberH
1405.5594,HolzerM
1405.5595,KlimaO
1405.5596,LodingC
1405.5597,ManethS
1405.5598,BarashM
1405.5598,OkhotinA
1405.5599,BerglundM
1405.5599,DrewesF
1405.5599,vanderMerweB
1405.5601,CampeanuC
1405.5602,LombardyS
1405.5602,CarninoV
1405.5603,CevorovaK
1405.5603,JiraskovaG
1405.5603,MlynarcikP
1405.5603,PalmovskyM
1405.5603,SebejJ
1405.5604,ReghizziS
1405.5604,PietroP
1405.5606,FernauH
1405.5606,FreundR
1405.5606,HolzerM
1405.5607,HegedusL
1405.5607,NagyB
1405.5608,HolzerM
1405.5608,JakobiS
1405.5609,LangeM
1405.5609,HutagalungM
1405.5609,LozesE
1405.5611,ValdatsM
1405.5618,SchniterP
1405.5618,RanganS
1405.5626,BussS
1405.5626,KolodziejczykL
1405.5704,TrujilloRasuaR
1405.5704,MartinB
1405.5704,AvoineG
1405.5905,GoncalvesB
1405.5905,PortoF
1405.5966,MarkinN
1405.5966,SethuramanB
1405.5966,BerhuyG
1405.6008,NielsenJ
1405.6008,BeelenP
1405.6052,MirzaJ
1405.6052,ShafiM
1405.6052,SmithP
1405.6052,DmochowskiP
1405.6081,FerdousS
1405.6081,RahmanM
1405.6159,SapiroG
1405.6159,TepperM
1405.6164,LampourasG
1405.6164,GalanisD
1405.6164,AndroutsopoulosI
1405.6196,TallapragadaP
1405.6196,CortesJ
1405.6216,AggarwalA
1405.6216,GandhiS
1405.6216,ChaubeyN
1405.6216,TadaN
1405.6216,TrivediS
1405.6228,TowsleyD
1405.6228,SilvaE
1405.6228,LeaoR
1405.6228,MenascheD
1405.6408,ChenY
1405.6408,McKayM
1405.6408,MoralesJimenezD
1405.6408,LouieR
1405.6509,AwadE
1405.6509,BoothR
1405.6509,TohmeF
1405.6509,RahwanI
1405.6524,PlumbleyM
1405.6524,StowellD
1405.6563,MateusD
1405.6563,HoraudR
1405.6563,CuzzolinF
1405.6623,MooreB
1405.6623,MageeA
1405.6623,MayM
1405.6664,TillmannA
1405.6773,KimD
1405.6773,ParkT
1405.6773,KimH
1405.6773,ChoiS
1405.6785,MarkopoulosP
1405.6785,KarystinosG
1405.6785,PadosD
1405.6843,XiaoD
1405.6843,ZhangL
1405.6843,ZhangY
1405.6843,WongK
1405.6952,ZhangQ
1405.6952,JinS
1405.6952,WongK
1405.6952,ZhuH
1405.6952,MatthaiouM
1405.7011,MendezDiazI
1405.7011,NasiniG
1405.7011,SeverinD
1405.7076,VychodilV
1405.7147,SiapI
1405.7147,YildizB
1405.7147,KayaA
1405.7375,BiamonteJ
1405.7375,MortonJ
1405.7375,TurnerJ
1405.7705,SturmJ
1405.7705,StachnissC
1405.7705,BurgardW
1405.7711,ChenD
1405.7711,KimJ
1405.7711,MooneyR
1405.7713,vanSomerenM
1405.7713,AdriaansP
1405.7713,KatrenkoS
1405.7812,GoldfeldZ
1405.7812,PermuterH
1405.7812,KramerG
1405.7874,DobsonE
1405.7874,HujdurovicA
1405.7874,MilanicM
1405.7874,VerretG
1405.7903,GottschlichC
1405.7903,SchuhmacherD
1406.0089,GhattasO
1406.0089,WilcoxL
1406.0089,IsaacT
1406.0089,BursteddeC
1406.0173,StankovicL
1406.0175,HalimZ
1406.0223,AmanS
1406.0223,SimmhanY
1406.0223,PrasannaV
1406.0281,CheplyginaV
1406.0281,TaxD
1406.0281,LoogM
1406.0288,HoraudR
1406.0288,CechJ
1406.0288,EvangelidisG
1406.0288,KulkarniK
1406.0306,MarussigB
1406.0306,ZechnerJ
1406.0306,BeerG
1406.0306,FriesT
1406.0496,MusmeciN
1406.0496,AsteT
1406.0496,DiMatteoT
1406.0589,HuangW
1406.0589,WenQ
1406.0589,GaoF
1406.0589,LiuB
1406.0641,PrisacariuC
1406.0866,KimJ
1406.0866,TongL
1406.0866,ThomasR
1406.0905,MissierP
1406.0905,WoodmanS
1406.0905,HidenH
1406.0905,WatsonP
1406.0928,ReynaudL
1406.0928,RasheedT
1406.0928,GomezK
1406.0928,GorattiL
1406.0995,RamanathanR
1406.0995,KayA
1406.0995,MurtaG
1406.0995,HorodeckiP
1406.1066,EngblomS
1406.1066,LukarskiD
1406.1069,FinkbeinerB
1406.1069,OlderogE
1406.1128,PlaczekB
1406.1278,ZengW
1406.1278,VicaryJ
1406.1308,DalaiM
1406.1368,CabelloS
1406.1368,CibulkaJ
1406.1368,KynclJ
1406.1368,SaumellM
1406.1368,ValtrP
1406.1476,ParagT
1406.1476,ChakrabortyA
1406.1476,PlazaS
1406.1476,SchefferL
1406.1516,PoorH
1406.1516,FanP
1406.1516,YangZ
1406.1516,DingZ
1406.1556,KaufmannM
1406.1556,MooreJ
1406.1557,ChamarthiH
1406.1557,DillingerP
1406.1557,ManoliosP
1406.1558,SelfridgeB
1406.1558,SmithE
1406.1559,KaliszykC
1406.1559,UrbanJ
1406.1559,JoostenS
1406.1561,GamboaR
1406.1561,CowlesJ
1406.1562,PuriD
1406.1562,RayS
1406.1562,HaoK
1406.1562,XieF
1406.1563,SelfridgeB
1406.1565,RussinoffD
1406.1565,OLearyJ
1406.1566,McClurgJ
1406.1566,GreveD
1406.1566,DavisJ
1406.1566,HardinD
1406.1633,AtzemoglouP
1406.1725,ZhouJ
1406.1725,ZhangL
1406.1725,WongK
1406.1725,ZhangY
1406.1767,GlackinC
1406.1767,PolaniD
1406.1767,SalgeC
1406.1876,TurekO
1406.1933,OstermannA
1406.1933,EinkemmerL
1406.1967,HaraseS
1406.2058,HedgesJ
1406.2059,AbelA
1406.2059,ChapmanJ
1406.2061,LeijenD
1406.2062,JeltschW
1406.2063,WidemannB
1406.2063,LepperM
1406.2064,UustaluT
1406.2065,LatellaD
1406.2065,LoretiM
1406.2065,MassinkM
1406.2065,SenniV
1406.2066,PeressottiM
1406.2066,MiculanM
1406.2067,TschaikowskiM
1406.2067,TribastoneM
1406.2068,BraitlingB
1406.2068,FioritiL
1406.2068,HatefiH
1406.2068,WimmerR
1406.2068,BeckerB
1406.2068,HermannsH
1406.2069,FengC
1406.2071,LebeltelO
1406.2071,MalerO
1406.2071,KempfJ
1406.2082,RamdasA
1406.2082,TibshiraniR
1406.2266,DavisJ
1406.2266,KaufmannM
1406.2752,SunH
1406.2752,WildemeerschM
1406.2752,ShengM
1406.2752,QuekT
1406.2812,AhmediB
1406.2812,MitrevskiP
1406.2871,JorswieckE
1406.2871,OtterstenB
1406.2871,BjornsonE
1406.2871,DebbahM
1406.2901,WendzelS
1406.2901,ZanderS
1406.2901,FechnerB
1406.2901,HerdinC
1406.2943,NasserR
1406.2946,WildeM
1406.2946,TomamichelM
1406.2946,WinterA
1406.2949,NasserR
1406.3019,HasanM
1406.3019,MowlaM
1406.3019,PaulL
1406.3065,JuknaS
1406.3103,KangW
1406.3103,CaoD
1406.3103,LiuN
1406.3139,ZanklH
1406.3139,FelgenhauerB
1406.3139,MiddeldorpA
1406.3147,VasudevanS
1406.3147,PramodA
1406.3147,LingJ
1406.3147,KanugoviS
1406.3161,ToniL
1406.3161,AparicioPardoR
1406.3161,PiresK
1406.3161,SimonG
1406.3161,BlancA
1406.3161,FrossardP
1406.3194,ShafiQ
1406.3194,QadirJ
1406.3194,BaigA
1406.3194,AliA
1406.3295,CichockiA
1406.3295,CaiafaC
1406.3478,MostrousD
1406.3479,LindleyS
1406.3479,MorrisJ
1406.3481,KouzapasD
1406.3481,GutkovasR
1406.3481,GayS
1406.3482,NeykovaR
1406.3482,YoshidaN
1406.3483,ChenT
1406.3484,HuismanM
1406.3484,DarabiS
1406.3484,BlomS
1406.3485,SwalensJ
1406.3485,MarrS
1406.3485,DeKosterJ
1406.3485,VanCutsemT
1406.3486,DezaniCiancagliniM
1406.3486,PadovaniL
1406.3486,PantovicJ
1406.3496,FanaeeTH
1406.3496,GamaJ
1406.3506,GamaJ
1406.3506,FanaeeTH
1406.3671,ZussmanG
1406.3671,MarasevicJ
1406.3671,SteinC
1406.3715,FoucheW
1406.3715,MukeruS
1406.3715,DavieG
1406.4033,LohnA
1406.4033,MickelP
1406.4033,JamesC
1406.4033,MarinellaM
1406.4047,SeminiC
1406.4047,CaldwellD
1406.4047,BuchliJ
1406.4047,FrigerioM
1406.4047,BoaventuraT
1406.4047,MedranoCerdaG
1406.4047,FocchiM
1406.4067,CharestJ
1406.4067,BeaudoinJ
1406.4067,CadoretteJ
1406.4067,LecomteR
1406.4067,BrunetC
1406.4067,FontaineR
1406.4248,ZielonkaW
1406.4248,VenelX
1406.4248,SorinS
1406.4248,RenaultJ
1406.4248,GimbertH
1406.4259,FelicettiL
1406.4259,FemminellaM
1406.4259,RealiG
1406.4259,NakanoT
1406.4259,VasilakosA
1406.4285,SanchezD
1406.4285,BatetM
1406.4392,OrtegaR
1406.4392,BenchaibA
1406.4392,ZonettiD
1406.4399,RosatiS
1406.4399,KruzeleckiK
1406.4399,HeitzG
1406.4399,FloreanoD
1406.4399,RimoldiB
1406.4469,SegarraS
1406.4469,EisenM
1406.4469,RibeiroA
1406.4513,vonManteuffelA
1406.4513,SchabingerR
1406.4575,TsayY
1406.4575,VardiM
1406.4575,FogartyS
1406.4575,TsaiM
1406.4802,SoussenC
1406.4802,IdierJ
1406.4802,DuanJ
1406.4802,BrieD
1406.4829,FitzsimmonsZ
1406.4865,MarkakisC
1406.4865,OBoyleM
1406.4865,BrubeckP
1406.4865,BarackL
1406.4877,deMatosD
1406.4877,RibeiroR
1406.4877,RaposoF
1406.5036,RiedK
1406.5036,AgnewM
1406.5036,VermeydenL
1406.5036,JanzingD
1406.5036,SpekkensR
1406.5036,ReschK
1406.5067,PetrJ
1406.5067,KarandikarP
1406.5067,SchnoebelenP
1406.5101,GoldsmithA
1406.5101,AlouiniM
1406.5101,RaoM
1406.5101,LopezMartinezF
1406.5105,LopezMartinezF
1406.5105,MartosNayaE
1406.5105,ParisJ
1406.5105,GoldsmithA
1406.5106,MightM
1406.5106,JohnsonJ
1406.5106,SergeyI
1406.5106,EarlC
1406.5106,VanHornD
1406.5179,GranqvistC
1406.5179,KishL
1406.5299,BinucciC
1406.5299,DiGiacomoE
1406.5299,DidimoW
1406.5299,MontecchianiF
1406.5299,PatrignaniM
1406.5299,TollisI
1406.5301,BrglezF
1406.5301,BoskovicB
1406.5301,BrestJ
1406.5311,RamdasA
1406.5311,PenaJ
1406.5555,EltawilA
1406.5555,AhmedE
1406.5622,UgrinovskiiV
1406.5633,MolterT
1406.5633,NugentM
1406.5903,ZdeborovaL
1406.5903,SchulkeC
1406.5903,CaltagironeF
1406.5988,SanguinettiL
1406.5988,MoustakasA
1406.5988,BjornsonE
1406.5988,DebbahM
1406.6046,ZhangC
1406.6046,ZhouS
1406.6046,ChainB
1406.6218,SchreuderE
1406.6218,SchmehlR
1406.6218,FechnerU
1406.6218,vanderVlugtR
1406.6259,VirtemaJ
1406.6268,ForssellH
1406.6268,GylterudH
1406.6268,SpivakD
1406.6304,PloumidisM
1406.6304,PappasN
1406.6304,TraganitisA
1406.6323,TauM
1406.6323,HassnerT
1406.6413,NivenT
1406.6413,JacksonM
1406.6413,DelicD
1406.6413,BulinJ
1406.6573,IsaacT
1406.6573,StadlerG
1406.6573,GhattasO
1406.6603,BonettiniS
1406.6603,ChiusoA
1406.6603,PratoM
1406.6712,ChavezDominguezJ
1406.6712,KutzarovaD
1406.6937,FrydmanC
1406.6937,CristiaM
1406.6937,HollmannD
1406.6959,JiaoJ
1406.6959,VenkatK
1406.6959,HanY
1406.6959,WeissmanT
1406.7092,MerhavN
1406.7142,LeungD
1406.7142,MatthewsW
1406.7357,SalkuyehD
1406.7424,KurtzK
1406.7424,SayamaH
1406.7424,PapeA
1406.7426,OhlbergerM
1406.7426,SmetanaK
1406.7435,WangD
1406.7435,MazumdarA
1406.7435,WornellG
1406.7496,GuanY
1406.7496,AnandK
1406.7496,GunawanE
1406.7496,YetisC
1406.7496,ZengY
1406.7557,ChristopoulosD
1406.7557,ChatzinotasS
1406.7557,OtterstenB
1406.7608,BloemR
1406.7608,JacobsS
1406.7608,KhalimovA
1406.7658,LoffB
1406.7658,AllenderE
1406.7658,BuhrmanH
1406.7658,FriedmanL
1406.7684,WeyerM
1406.7684,OttoM
1406.7684,BlumensathA
1406.7699,ChristopoulosD
1406.7699,ChatzinotasS
1406.7699,OtterstenB
1406.7769,BanerjeeA
1406.7769,MehatariR
1407.0118,SilvaE
1407.0118,DerpichM
1407.0118,OstergaardJ
1407.0118,EncinaM
1407.0221,ValkonenT
1407.0221,SchonliebC
1407.0221,LellmannJ
1407.0221,LorenzD
1407.0406,NeurauterF
1407.0406,MiddeldorpA
1407.0521,PrettiM
1407.0524,ValkamaM
1407.0524,HakkarainenA
1407.0524,WernerJ
1407.0524,DandekarK
1407.0536,PopovskiP
1407.0536,GavrilovskaL
1407.0536,SmiljkovikjK
1407.0597,JohnsonB
1407.0597,GiannakisG
1407.0597,DallAneseE
1407.0597,DhopleS
1407.0623,BallanL
1407.0623,BertiniM
1407.0623,SerraG
1407.0623,DelBimboA
1407.0683,FirschingM
1407.0756,KumarR
1407.0756,KumarS
1407.0756,ShuklaD
1407.0756,RawR
1407.0779,HuangH
1407.0848,ZemorG
1407.0848,MirandolaD
1407.0848,CascudoI
1407.0848,CramerR
1407.0904,HamD
1407.0904,LuporiniF
1407.0904,VarbanescuA
1407.0904,RathgeberF
1407.0904,BerceaG
1407.0904,RamanujamJ
1407.0904,KellyP
1407.1027,OlgacN
1407.1027,CepedaGomezR
1407.1061,JakemanJ
1407.1061,WildeyT
1407.1103,LyuH
1407.1386,HampsonC
1407.1386,KuruczA
1407.1531,ValkonenT
1407.1591,MosselE
1407.1591,NeemanJ
1407.1591,SlyA
1407.1667,LustigY
1407.1667,VardiM
1407.1667,NainS
1407.1697,NagaharaM
1407.1697,MartinC
1407.1885,SchutzA
1407.1885,FerrariA
1407.1885,MaryD
1407.1885,SoulezF
1407.1885,ThiebautE
1407.1885,VannierM
1407.1963,ParaisoF
1407.1963,MerleP
1407.1963,SeinturierL
1407.2106,TrubitsynaI
1407.2106,SpezzanoF
1407.2106,GrecoS
1407.2106,CalauttiM
1407.2201,GeorgeG
1407.2201,MungaraR
1407.2201,LozanoA
1407.2334,ValkonenT
1407.2351,CostaM
1407.2351,FerreiraT
1407.2351,BiscainhoL
1407.2351,LeeB
1407.2351,MartinsW
1407.2351,LimaM
1407.2351,NunesL
1407.2417,FongS
1407.2417,TanV
1407.2433,FosterP
1407.2433,DixonS
1407.2433,KlapuriA
1407.2542,CoonJ
1407.2628,NguyenD
1407.2628,TranL
1407.2628,PirinenP
1407.2628,LatvaahoM
1407.2758,LetaiefK
1407.2758,ChenZ
1407.2758,DongY
1407.2758,FanP
1407.2791,SunR
1407.2791,HongM
1407.2791,LuoZ
1407.2845,AgresteS
1407.2845,DeMeoP
1407.2845,FerraraE
1407.2845,UrsinoD
1407.2912,GottlobG
1407.2912,MaliziaE
1407.2925,IordacheV
1407.2925,CruceanuS
1407.2925,IonS
1407.2925,MarinescuD
1407.2961,GhassabehY
1407.3023,KarniadakisG
1407.3023,OseledetsI
1407.3023,DanielL
1407.3023,ZhangZ
1407.3023,YangX
1407.3189,EinkemmerL
1407.3269,WorgotterF
1407.3269,KolodziejskiC
1407.3269,ManoonpongP
1407.3269,ChenW
1407.3269,DasguptaS
1407.3269,RenG
1407.3416,BellinG
1407.3485,WeihrauchK
1407.3485,TavanaRoshandelN
1407.3501,CullyA
1407.3501,CluneJ
1407.3501,TaraporeD
1407.3501,MouretJ
1407.3504,KangR
1407.3504,MullerT
1407.3504,WestD
1407.3512,BehrendA
1407.3512,DelhibabuR
1407.3567,MosonyiM
1407.3567,OgawaT
1407.3661,NeuwirthC
1407.3661,PeckA
1407.3661,SimonovicS
1407.3679,WeihrauchK
1407.3679,JafarikhahT
1407.3682,BisolG
1407.3682,LuziD
1407.3682,MiliaN
1407.3682,CapocasaM
1407.3682,AnagnostouP
1407.3682,SannaE
1407.3698,DiLorenzoP
1407.3891,VanitAnunchaiS
1407.3892,SharmaA
1407.3897,SmelyanskiyV
1407.3897,BabbushR
1407.3897,AspuruGuzikA
1407.3897,OGormanB
1407.3897,PerdomoOrtizA
1407.3956,SchmitzerB
1407.3956,SchnorrC
1407.3975,HodtaniG
1407.3975,NaseriS
1407.3975,YazdaniS
1407.3975,RazeghiB
1407.4017,RomeroD
1407.4017,LeusG
1407.4017,ArianandaD
1407.4066,WalczakB
1407.4095,ThomasR
1407.4095,ParriloP
1407.4095,RobinsonR
1407.4095,GouveiaJ
1407.4095,FawziH
1407.4118,BuissonL
1407.4118,SivanandamN
1407.4118,BassettB
1407.4118,SmithM
1407.4177,HassanN
1407.4177,YuenC
1407.4177,SaeedS
1407.4177,ZhangZ
1407.4235,ItoT
1407.4235,ZhouX
1407.4235,HatanakaT
1407.4346,PalixN
1407.4346,ThomasG
1407.4346,SahaS
1407.4346,CalvesC
1407.4346,MullerG
1407.4346,LawallJ
1407.4395,SpanosC
1407.4395,JinM
1407.4395,JiaR
1407.4395,KangZ
1407.4395,KonstantakopoulosI
1407.4425,MiliusS
1407.4425,AdamekJ
1407.4425,HaddadiM
1407.4477,DAmicoA
1407.4477,SanguinettiL
1407.4477,PalomarD
1407.4519,KhanzadiM
1407.4519,KrishnanR
1407.4519,ErikssonT
1407.4705,FairfaxT
1407.4705,LaingC
1407.4705,VickersP
1407.4881,MeadeB
1407.4881,FlukeC
1407.4881,ManosS
1407.4881,SinnottR
1407.4958,WesterlundS
1407.4958,HarrisC
1407.5055,ChanS
1407.5055,NguyenT
1407.5055,LuoE
1407.5093,ChawlaS
1407.5093,EstephanJ
1407.5093,HortonM
1407.5093,GudmundssonJ
1407.5218,MuraC
1407.5218,DerewendaZ
1407.5218,CieslikM
1407.5245,ZhaoJ
1407.5245,WangL
1407.5245,CabralR
1407.5245,DelaTorreF
1407.5286,GaleottiJ
1407.5286,FuriaC
1407.5286,MayE
1407.5286,FraserG
1407.5286,ZellerA
1407.5366,CostelloD
1407.5366,LentmaierM
1407.5366,MitchellD
1407.5383,SanthanamN
1407.5383,SarwateA
1407.5383,WooJ
1407.5392,GasconA
1407.5392,TiwariA
1407.5393,WiklickyH
1407.5395,BloemR
1407.5395,EhlersR
1407.5395,JacobsS
1407.5395,KonighoferR
1407.5396,RaskinJ
1407.5396,BruyereV
1407.5396,BohyA
1407.5397,JhaS
1407.5397,SeshiaS
1407.5399,EhlersR
1407.5399,RamanV
1407.5447,MaghsudiS
1407.5447,StanczakS
1407.5514,DokmanicI
1407.5514,ScheiblerR
1407.5514,VetterliM
1407.5572,BenammarM
1407.5572,PiantanidaP
1407.5714,GladyshevP
1407.5714,JamesJ
1407.5883,KochmanY
1407.5883,WangL
1407.5883,WornellG
1407.5961,BrenguierR
1407.5961,PerezG
1407.5961,RaskinJ
1407.5961,SankurO
1407.5978,MarangoniSimonsenD
1407.5978,XieY
1407.6034,DenteneerD
1407.6034,BorstS
1407.6034,MeyfroytT
1407.6034,BoxmaO
1407.6266,MalekshanK
1407.6266,ZhuangW
1407.6266,LostanlenY
1407.6329,KrotovD
1407.6342,KumarM
1407.6342,GuptaA
1407.6342,BindumadhavaS
1407.6481,SanguinettiL
1407.6481,MoustakasA
1407.6481,DebbahM
1407.6486,RuprechtD
1407.6486,EmmettM
1407.6486,MinionM
1407.6486,SpeckR
1407.6486,BoltenM
1407.6637,HermansM
1407.6637,BurmM
1407.6637,DambreJ
1407.6637,BienstmanP
1407.6757,FrackiewiczP
1407.6812,GkoutosG
1407.6812,SchofieldP
1407.6812,SlaterL
1407.6812,HoehndorfR
1407.6958,KissV
1407.6958,TothmereszL
1407.6965,EgeaLopezE
1407.6965,PavonMarinoP
1407.6989,SchweinhartB
1407.6989,MasonJ
1407.6989,MacPhersonR
1407.7008,RizziA
1407.7008,SadeghianA
1407.7008,DeSantisE
1407.7008,LiviL
1407.7049,GuoQ
1407.7049,SongW
1407.7049,LiuJ
1407.7097,SongX
1407.7097,ChengJ
1407.7097,AlouiniM
1407.7103,DaboraR
1407.7103,MurinY
1407.7103,GunduzD
1407.7138,LiviL
1407.7138,SadeghianA
1407.7356,KatoenJ
1407.7356,HermannsH
1407.7356,TimmerM
1407.7356,GuckD
1407.7356,HatefiH
1407.7402,KabanavaM
1407.7402,RauhutH
1407.7402,ZhangH
1407.7405,ChenQ
1407.7405,YeungR
1407.7556,LiviL
1407.7556,SadeghianA
1407.7556,PedryczW
1407.7559,LiviL
1407.7559,GiulianiA
1407.7559,RizziA
1407.7598,SuzukiT
1407.7598,YoshikawaH
1407.7598,KaminagaM
1407.7629,SutterT
1407.7629,SutterD
1407.7629,EsfahaniP
1407.7629,LygerosJ
1407.7691,RapinJ
1407.7691,BobinJ
1407.7691,LarueA
1407.7691,StarckJ
1407.7799,DyerM
1407.7799,GoldbergL
1407.7799,RicherbyD
1407.7889,PoorH
1407.7889,LakshminarayanaS
1407.7889,QuekT
1407.7928,KantG
1407.7928,vandePolJ
1407.7929,FernandezM
1407.7929,KirchnerH
1407.7929,PinaudB
1407.7931,DelzannoG
1407.7931,RensinkA
1407.7931,TraversoR
1407.7932,GunterE
1407.7932,GriffithD
1407.7932,ManskyW
1407.7933,ZiegertS
1407.7934,SenniV
1407.7934,StawowyM
1407.8056,FacchiN
1407.8056,GringoliF
1407.8056,RicciatoF
1407.8056,TomaA
1407.8093,JakemanJ
1407.8093,EldredM
1407.8093,SargsyanK
1407.8146,SoutoA
1407.8146,PaunkovicN
1407.8146,RodriguesJ
1407.8146,MateusP
1407.8194,KawamuraA
1407.8194,KobayashiY
1407.8202,SutterD
1407.8202,SutterT
1407.8202,EsfahaniP
1407.8202,RennerR
1407.8392,SidhuG
1407.8392,CaffoB
1407.8463,GastparM
1407.8463,ZhuJ
1407.8469,GomezG
1407.8469,LopezMartinezF
1407.8469,MoralesJimenezD
1407.8469,McKayM
1407.8508,PaniniT
1407.8508,SerraR
1407.8508,FilisettiA
1407.8508,VillaniM
1407.8508,GraudenziA
1407.8508,DamianiC
1408.0049,KissingerA
1408.0049,HeunenC
1408.0049,CoeckeB
1408.0051,BarrK
1408.0051,KendonV
1408.0052,HermensR
1408.0053,BernardinelloL
1408.0053,FerigatoC
1408.0053,PomelloL
1408.0054,SchreiberU
1408.0054,ShulmanM
1408.0104,MendesP
1408.0104,MoreiraW
1408.0124,BoonM
1408.0124,AdanI
1408.0131,BoonM
1408.0134,BoonM
1408.0134,WinandsE
1408.0134,AdanI
1408.0134,vanWijkS
1408.0135,ZahediZ
1408.0135,RobinsonGarciaN
1408.0135,TorresSalinasD
1408.0135,CostasR
1408.0137,DownD
1408.0137,WinandsE
1408.0137,AdanI
1408.0137,BoonM
1408.0142,BoonM
1408.0142,BoxmaO
1408.0142,WinandsE
1408.0146,BoonM
1408.0146,vanderMeiR
1408.0146,WinandsE
1408.0151,BoonM
1408.0151,vanderMeiR
1408.0151,WinandsE
1408.0173,CremersD
1408.0173,SchonliebC
1408.0173,BenningM
1408.0173,MoellerM
1408.0177,GambiniJ
1408.0177,CassettiJ
1408.0177,LuciniM
1408.0177,FreryA
1408.0204,LinN
1408.0204,JiangJ
1408.0204,GuoS
1408.0204,XiongM
1408.0282,BoxmaO
1408.0282,AdanI
1408.0282,BoonM
1408.0377,TianC
1408.0377,SasidharanB
1408.0377,AggarwalV
1408.0377,VaishampayanV
1408.0377,KumarP
1408.0469,SunL
1408.0469,McKayM
1408.0499,BeigiS
1408.0499,EtesamiO
1408.0499,GohariA
1408.0501,MiniR
1408.0501,deAlbuquerqueE
1408.0501,AquinoA
1408.0501,JuniorO
1408.0501,FreryA
1408.0532,CeroneV
1408.0532,LasserreJ
1408.0532,PigaD
1408.0532,RegrutoD
1408.0651,BrunelliM
1408.0651,FedrizziM
1408.0853,YukawaM
1408.0943,ZivianiA
1408.0943,FleuryE
1408.0943,WehmuthK
1408.1022,AryalG
1408.1022,StauberR
1408.1054,CzarneckiW
1408.1054,TaborJ
1408.1118,WeiL
1408.1118,SwilerL
1408.1118,RushdiA
1408.1118,PatneyA
1408.1118,ManochaD
1408.1118,AwadM
1408.1118,EbeidaM
1408.1118,MitchellS
1408.1118,ParkC
1408.1147,KrotovD
1408.1147,VillanuevaM
1408.1182,BerishaV
1408.1182,HeroA
1408.1292,KuzborskijI
1408.1292,OrabonaF
1408.1292,CaputoB
1408.1358,NairT
1408.1358,SoodaK
1408.1422,GoodrichM
1408.1422,EppsteinD
1408.1422,BannisterM
1408.1422,DevannyW
1408.1437,CooganS
1408.1437,GolE
1408.1437,ArcakM
1408.1437,BeltaC
1408.1453,PohjolaJ
1408.1453,ParrowJ
1408.1454,NestmannU
1408.1454,PetersK
1408.1454,YonovaKarbeT
1408.1455,GivenWilsonT
1408.1456,WagnerC
1408.1456,NestmannU
1408.1457,GeblerD
1408.1457,TiniS
1408.1458,KlinB
1408.1458,NachylaB
1408.1459,GayS
1408.1459,GesbertN
1408.1459,RavaraA
1408.1468,KuangJ
1408.1468,FeiZ
1408.1468,XingC
1408.1468,YangA
1408.1468,JingY
1408.1592,SlavkovikM
1408.1592,DennisL
1408.1592,FisherM
1408.1767,EsfahaniP
1408.1767,LygerosJ
1408.1987,XingH
1408.1987,LiuL
1408.1987,ZhangR
1408.2125,SeillerT
1408.2214,AgrellE
1408.2214,AlvaradoA
1408.2214,AmatA
1408.2214,HagerC
1408.2214,IvanovM
1408.2214,BrannstromF
1408.2302,OrhanO
1408.2302,GunduzD
1408.2302,ErkipE
1408.2447,VychodilV
1408.2467,MarecekJ
1408.2467,RichtarikP
1408.2467,TakacM
1408.2584,StaeckerP
1408.2584,PetersC
1408.2584,HaarmannJ
1408.2584,MurphyM
1408.2662,TalebanfardN
1408.2685,CarmiA
1408.2685,MoskovichD
1408.2695,LeeY
1408.2751,LampesbergerH
1408.2941,LehrenfeldC
1408.2962,TanbourgiR
1408.2962,JondralF
1408.3025,QuevedoD
1408.3025,NesicD
1408.3025,NagaharaM
1408.3082,OngB
1408.3082,HaynesR
1408.3082,LaddK
1408.3139,HosseiniH
1408.3139,HessarF
1408.3139,MarvastiF
1408.3164,RahimianM
1408.3164,PreciadoV
1408.3297,MollerT
1408.3297,ChenJ
1408.3297,IsenbergT
1408.3297,SedlmairM
1408.3297,IsenbergP
1408.3325,BekosM
1408.3325,vanDijkT
1408.3325,KindermannP
1408.3325,WolffA
